year,month,state,district,fps_id,fps_name,summary_total_etransaction,summary_aadhaar_authenticated,summary_other_mode_authenticated,summary_non_authenticated,txn_phh_regular,txn_phh_intra_state,txn_phh_inter_state,txn_phh_total,txn_aay_regular,txn_aay_intra_state,txn_aay_inter_state,txn_aay_total,rc_phh_regular,rc_phh_intra_state,rc_phh_inter_state,rc_phh_total,rc_aay_regular,rc_aay_intra_state,rc_aay_inter_state,rc_aay_total,dty_wheat_regular,dty_wheat_intra_state,dty_wheat_inter_state,dty_wheat_total,dty_fortified_rice_regular,dty_fortified_rice_intra_state,dty_fortified_rice_inter_state,dty_fortified_rice_total,dty_rice_regular,dty_rice_intra_state,dty_rice_inter_state,dty_rice_total,dty_coarse_grains_regular,dty_coarse_grains_intra_state,dty_coarse_grains_inter_state,dty_coarse_grains_total,dty_barley_regular,dty_barley_intra_state,dty_barley_inter_state,dty_barley_total,dty_bajra_regular,dty_bajra_intra_state,dty_bajra_inter_state,dty_bajra_total,dty_maize_regular,dty_maize_intra_state,dty_maize_inter_state,dty_maize_total,dty_jowar_regular,dty_jowar_intra_state,dty_jowar_inter_state,dty_jowar_total,dty_ragi_regular,dty_ragi_intra_state,dty_ragi_inter_state,dty_ragi_total,dty_kodo_regular,dty_kodo_intra_state,dty_kodo_inter_state,dty_kodo_total,dty_total_regular,dty_total_intra_state,dty_total_inter_state,dty_total_total
2026,April,GOA,NORTH GOA,158500100042,BHAGIRATHI-117 FPS,325,325,0,0,316,7,0,323,2,0,0,2,316,7,0,323,2,0,0,2,0,0,0,0.0,5.8,0.095,0,5.895,5800,95,0,5895.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5800,95,0,5895.0
2026,April,GOA,NORTH GOA,158500100043,DULER V.K.S SOCIETY-6 FPS,313,313,0,0,235,10,62,307,4,0,2,6,235,10,62,307,4,0,2,6,0,0,0,0.0,4.625,0.205,1.29,6.12,4625,205,1290,6120.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4625,205,1290,6120.0
2026,April,GOA,NORTH GOA,158500100044,PRAFULLA P. KANDOLKAR-45 FPS,132,132,0,0,69,8,0,77,53,2,0,55,69,8,0,77,53,2,0,55,0,0,0,0.0,3.135,0.175,0,3.31,3135,175,0,3310.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3135,175,0,3310.0
2026,April,GOA,NORTH GOA,158500100046,SANGEETA FAIR PRICE SHOP-114 FPS,40,40,0,0,38,2,0,40,0,0,0,0,38,2,0,40,0,0,0,0,0,0,0,0.0,0.68,0.06,0,0.74,680,60,0,740.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,680,60,0,740.0
2026,April,GOA,NORTH GOA,158500100047,ALINI A BHONSLE-47 FPS,166,166,0,0,112,0,20,132,25,1,8,34,112,0,20,132,25,1,8,34,0,0,0,0.0,3.19,0.035,0.66,3.885,3190,35,660,3885.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3190,35,660,3885.0
2026,April,GOA,NORTH GOA,158500100048,PRAKASH M COULEKAR-75 FPS,309,309,0,0,299,1,0,300,9,0,0,9,299,1,0,300,9,0,0,9,0,0,0,0.0,5.84,0.005,0,5.845,5840,5,0,5845.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5840,5,0,5845.0
2026,April,GOA,NORTH GOA,158500100049,ROHIDAS G PARAB-99 FPS,127,127,0,0,100,0,0,100,27,0,0,27,100,0,0,100,27,0,0,27,0,0,0,0.0,2.725,0,0,2.725,2725,0,0,2725.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2725,0,0,2725.0
2026,April,GOA,NORTH GOA,158500100050,SHANTA TRIVIKRM JOSHI-90 FPS,72,72,0,0,21,45,0,66,1,5,0,6,21,45,0,66,1,5,0,6,0,0,0,0.0,0.415,1.06,0,1.475,415,1060,0,1475.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,415,1060,0,1475.0
2026,April,GOA,NORTH GOA,158500100051,SMT. SUJATA V. NAIK-19 FPS,121,121,0,0,109,0,0,109,12,0,0,12,108,0,0,108,12,0,0,12,0,0,0,0.0,2.525,0,0,2.525,2525,0,0,2525.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2525,0,0,2525.0
2026,April,GOA,NORTH GOA,158500100054,GAJANAN K PRABHU-46 FPS,132,132,0,0,105,7,2,114,18,0,0,18,105,7,2,114,18,0,0,18,0,0,0,0.0,2.535,0.16,0.045,2.74,2535,160,45,2740.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2535,160,45,2740.0
2026,April,GOA,NORTH GOA,158500100055,SANGEETA S PRABHU-80 FPS,96,96,0,0,77,3,11,91,5,0,0,5,77,3,11,91,5,0,0,5,0,0,0,0.0,1.6,0.045,0.23,1.875,1600,45,230,1875.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1600,45,230,1875.0
2026,April,GOA,NORTH GOA,158500100056,KASHINATH S SAWAL-61 FPS,176,176,0,0,149,0,26,175,0,0,1,1,149,0,26,175,0,0,1,1,0,0,0,0.0,2.795,0,0.535,3.33,2795,0,535,3330.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2795,0,535,3330.0
2026,April,GOA,NORTH GOA,158500100317,RAMTIRTH NAGVEKAR-29 FPS,197,197,0,0,164,3,9,176,16,0,5,21,163,3,9,175,16,0,5,21,0,0,0,0.0,3.6,0.045,0.36,4.005,3600,45,360,4005.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3600,45,360,4005.0
2026,April,GOA,NORTH GOA,158500100318,VITHAL C THALI-4 FPS,280,280,0,0,260,5,4,269,10,0,1,11,260,5,4,269,10,0,1,11,0,0,0,0.0,5.68,0.07,0.09,5.84,5680,70,90,5840.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5680,70,90,5840.0
2026,April,GOA,NORTH GOA,158500100319,DHARMA G TAMANKAR-52 FPS,191,191,0,0,162,8,5,175,15,0,1,16,162,8,5,175,15,0,1,16,0,0,0,0.0,3.275,0.13,0.1,3.505,3275,130,100,3505.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3275,130,100,3505.0
2026,April,GOA,NORTH GOA,158500100320,SHRIKANT U NAIK-50 FPS,288,288,0,0,260,5,0,265,23,0,0,23,260,5,0,265,23,0,0,23,0,0,0,0.0,5.515,0.065,0,5.58,5515,65,0,5580.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5515,65,0,5580.0
2026,April,GOA,NORTH GOA,158500100321,BASTORA UCASAIM STY-17 FPS,495,495,0,0,450,3,1,454,41,0,0,41,450,3,1,454,41,0,0,41,0,0,0,0.0,9.64,0.045,0.02,9.705,9640,45,20,9705.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9640,45,20,9705.0
2026,April,GOA,NORTH GOA,158500100323,REGINALD B LOBO-107 FPS,107,107,0,0,101,2,2,105,2,0,0,2,101,2,2,105,2,0,0,2,0,0,0,0.0,2.195,0.04,0.015,2.25,2195,40,15,2250.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2195,40,15,2250.0
2026,April,GOA,NORTH GOA,158500100324,PRATIMA N VARKHANDKAR-113 FPS,188,188,0,0,186,2,0,188,0,0,0,0,186,2,0,188,0,0,0,0,0,0,0,0.0,3.24,0.02,0,3.26,3240,20,0,3260.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3240,20,0,3260.0
2026,April,GOA,NORTH GOA,158500100325,ANAND D KAMAT-48 FPS,83,83,0,0,72,0,0,72,11,0,0,11,72,0,0,72,11,0,0,11,0,0,0,0.0,1.725,0,0,1.725,1725,0,0,1725.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1725,0,0,1725.0
2026,April,GOA,NORTH GOA,158500100326,SHRI SOMNATH V HALARNKAR,196,196,0,0,192,0,0,192,4,0,0,4,192,0,0,192,4,0,0,4,0,0,0,0.0,3.62,0,0,3.62,3620,0,0,3620.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3620,0,0,3620.0
2026,April,GOA,NORTH GOA,158500100327,VISHWANATH VOLVAIKAR-69 FPS,28,28,0,0,28,0,0,28,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0.0,0.66,0,0,0.66,660,0,0,660.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,660,0,0,660.0
2026,April,GOA,NORTH GOA,158500100328,AMIT CHODANKAR-112 FPS,142,142,0,0,42,96,0,138,1,3,0,4,42,96,0,138,1,3,0,4,0,0,0,0.0,0.73,1.715,0,2.445,730,1715,0,2445.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,730,1715,0,2445.0
2026,April,GOA,NORTH GOA,158500100329,N.D.KAMBLI-71 FPS,210,210,0,0,199,0,0,199,11,0,0,11,199,0,0,199,11,0,0,11,0,0,0,0.0,3.93,0,0,3.93,3930,0,0,3930.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3930,0,0,3930.0
2026,April,GOA,NORTH GOA,158500100330,AGNELO LOBO-78 FPS,217,217,0,0,197,1,3,201,16,0,0,16,197,1,3,201,16,0,0,16,0,0,0,0.0,4.49,0.02,0.05,4.56,4490,20,50,4560.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4490,20,50,4560.0
2026,April,GOA,NORTH GOA,158500100331,SHAILA B VAIGANKAR-72 FPS,20,20,0,0,5,9,0,14,6,0,0,6,5,9,0,14,6,0,0,6,0,0,0,0.0,0.315,0.17,0,0.485,315,170,0,485.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,315,170,0,485.0
2026,April,GOA,NORTH GOA,158500100333,Shaliesh S. Mahambrey -93 FPS,96,96,0,0,37,0,43,80,2,0,14,16,37,0,43,80,2,0,14,16,0,0,0,0.0,0.795,0,1.295,2.09,795,0,1295,2090.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,795,0,1295,2090.0
2026,April,GOA,NORTH GOA,158500100334,NETAJI R DHARGALKAR-97 FPS,142,142,0,0,136,0,0,136,6,0,0,6,136,0,0,136,6,0,0,6,0,0,0,0.0,2.745,0,0,2.745,2745,0,0,2745.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2745,0,0,2745.0
2026,April,GOA,NORTH GOA,158500100335,S.V MALIK-92 FPS,51,51,0,0,48,0,0,48,3,0,0,3,48,0,0,48,3,0,0,3,0,0,0,0.0,0.905,0,0,0.905,905,0,0,905.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,905,0,0,905.0
2026,April,GOA,NORTH GOA,158500100336,THE REVORA NADORA VKKS STY LTD-60 FPS,371,371,0,0,316,0,0,316,55,0,0,55,316,0,0,316,55,0,0,55,0,0,0,0.0,7.75,0,0,7.75,7750,0,0,7750.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7750,0,0,7750.0
2026,April,GOA,NORTH GOA,158500100337,SAKHARAM S FALARI-9 FPS,60,60,0,0,38,18,0,56,3,1,0,4,38,18,0,56,3,1,0,4,0,0,0,0.0,0.74,0.35,0,1.09,740,350,0,1090.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,740,350,0,1090.0
2026,April,GOA,NORTH GOA,158500100338,SITABAI R NAIK-41 FPS,279,279,0,0,276,1,0,277,2,0,0,2,276,1,0,277,2,0,0,2,0,0,0,0.0,4.965,0.02,0,4.985,4965,20,0,4985.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4965,20,0,4985.0
2026,April,GOA,NORTH GOA,158500100339,AMIR SUDAN SHETYE-106 FPS,55,55,0,0,46,0,0,46,9,0,0,9,46,0,0,46,9,0,0,9,0,0,0,0.0,1.405,0,0,1.405,1405,0,0,1405.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1405,0,0,1405.0
2026,April,GOA,NORTH GOA,158500100340,BHIKU Y VAIGANKAR-44 FPS,154,154,0,0,101,0,0,101,52,0,1,53,101,0,0,101,52,0,1,53,0,0,0,0.0,3.785,0,0.035,3.82,3785,0,35,3820.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3785,0,35,3820.0
2026,April,GOA,NORTH GOA,158500100341,ANAND B BHAIDKAR-7 FPS,332,332,0,0,327,1,1,329,3,0,0,3,327,1,1,329,3,0,0,3,0,0,0,0.0,6.615,0.01,0.025,6.65,6615,10,25,6650.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6615,10,25,6650.0
2026,April,GOA,NORTH GOA,158500100342,Jeixri Shyam Naik -21 FPS,631,631,0,0,604,15,6,625,6,0,0,6,604,15,6,625,6,0,0,6,0,0,0,0.0,11.135,0.26,0.095,11.49,11135,260,95,11490.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11135,260,95,11490.0
2026,April,GOA,NORTH GOA,158500100343,SMT. C. SIMEPURUSHKAR-65 FPS,19,19,0,0,18,0,0,18,1,0,0,1,18,0,0,18,1,0,0,1,0,0,0,0.0,0.34,0,0,0.34,340,0,0,340.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,340,0,0,340.0
2026,April,GOA,NORTH GOA,158500100344,FONDU U SHIRODKAR-98 FPS,144,144,0,0,134,1,0,135,9,0,0,9,134,1,0,135,9,0,0,9,0,0,0,0.0,2.585,0.025,0,2.61,2585,25,0,2610.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2585,25,0,2610.0
2026,April,GOA,NORTH GOA,158500100345,DARIN JULIAN LOBO-18 FPS,339,339,0,0,247,2,8,257,79,0,3,82,247,2,8,257,79,0,3,82,0,0,0,0.0,7.189,0.04,0.255,7.484,7189,40,255,7484.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7189,40,255,7484.0
2026,April,GOA,NORTH GOA,158500100348,ANNA CHRISTINA ALVARES-118 FPS,228,228,0,0,149,8,19,176,48,0,4,52,149,8,19,176,48,0,4,52,0,0,0,0.0,4.515,0.145,0.505,5.165,4515,145,505,5165.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4515,145,505,5165.0
2026,April,GOA,NORTH GOA,158500100349,PRACHI PREMNATH MAULINGCAR-55 FPS,340,340,0,0,335,1,0,336,4,0,0,4,335,1,0,336,4,0,0,4,0,0,0,0.0,6.715,0.01,0,6.725,6715,10,0,6725.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6715,10,0,6725.0
2026,April,GOA,NORTH GOA,158500100351,PRANAY S. NAIK KALANGUTKAR  - 84 FPS,215,215,0,0,183,11,14,208,5,1,1,7,183,11,14,208,5,1,1,7,0,0,0,0.0,3.54,0.22,0.287,4.047,3540,220,287,4047.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3540,220,287,4047.0
2026,April,GOA,NORTH GOA,158500100352,ZICO J. SEQUEIRA- 36 FPS,101,101,0,0,94,0,7,101,0,0,0,0,94,0,7,101,0,0,0,0,0,0,0,0.0,1.555,0,0.115,1.67,1555,0,115,1670.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1555,0,115,1670.0
2026,April,GOA,NORTH GOA,158500100356,APARNA V. KAMBLI - 68 FPS,97,97,0,0,97,0,0,97,0,0,0,0,97,0,0,97,0,0,0,0,0,0,0,0.0,1.795,0,0,1.795,1795,0,0,1795.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1795,0,0,1795.0
2026,April,GOA,NORTH GOA,158500100357,KISHORI D. SHINDE FPS-10,210,210,0,0,156,4,26,186,19,0,5,24,156,4,26,186,19,0,5,24,0,0,0,0.0,3.435,0.11,0.706,4.251,3435,110,706,4251.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3435,110,706,4251.0
2026,April,GOA,NORTH GOA,158500100369,PANKAJ N. DHARGALKAR-119 FPS,112,112,0,0,103,4,4,111,0,0,1,1,103,4,4,111,0,0,1,1,0,0,0,0.0,2.105,0.09,0.13,2.325,2105,90,130,2325.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2105,90,130,2325.0
2026,April,GOA,NORTH GOA,158500100370,SULOCHANA KALANGUTKAR-120 FPS,133,133,0,0,124,1,0,125,8,0,0,8,124,1,0,125,8,0,0,8,0,0,0,0.0,2.645,0.02,0,2.665,2645,20,0,2665.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2645,20,0,2665.0
2026,April,GOA,NORTH GOA,158500100371,SNEHAL NARAYAN SALGAONKAR,199,199,0,0,195,2,0,197,2,0,0,2,195,2,0,197,2,0,0,2,0,0,0,0.0,3.765,0.03,0,3.795,3765,30,0,3795.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3765,30,0,3795.0
2026,April,GOA,NORTH GOA,158500200002,PURSHOTTAM C NAIK-5 FPS,124,124,0,0,96,0,0,96,28,0,0,28,96,0,0,96,28,0,0,28,0,0,0,0.0,2.63,0,0,2.63,2630,0,0,2630.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2630,0,0,2630.0
2026,April,GOA,NORTH GOA,158500200003,MULGAO SHIRGAO ADVALPAL V.K.S.S.SOCIETY LTD-6 FPS,314,314,0,0,270,7,8,285,29,0,0,29,270,7,8,285,29,0,0,29,0,0,0,0.0,5.62,0.095,0.165,5.88,5620,95,165,5880.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5620,95,165,5880.0
2026,April,GOA,NORTH GOA,158500200004,PILIGAO V.K.S.STY LTD-12 FPS,312,312,0,0,292,1,7,300,11,0,1,12,292,1,7,300,11,0,1,12,0,0,0,0.0,5.27,0.025,0.14,5.435,5270,25,140,5435.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5270,25,140,5435.0
2026,April,GOA,NORTH GOA,158500200005,BICHOLIM VKSS SOCIETY LTD-8 & 11 FPS,300,300,0,0,161,37,8,206,73,19,2,94,161,37,8,206,73,19,2,94,0,0,0,0.0,5.215,1.39,0.205,6.81,5215,1390,205,6810.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5215,1390,205,6810.0
2026,April,GOA,NORTH GOA,158500200006,BICHOLIM VKSS SOC LTD-9 FPS,114,114,0,0,26,41,4,71,23,20,0,43,26,41,4,71,23,20,0,43,0,0,0,0.0,1.26,1.42,0.08,2.76,1260,1420,80,2760.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1260,1420,80,2760.0
2026,April,GOA,NORTH GOA,158500200007,KALYAN CONSUMERS CO-OPERATIVE SOCIETY LTD-10 FPS,166,166,0,0,102,0,8,110,56,0,0,56,101,0,8,109,56,0,0,56,0,0,0,0.0,3.515,0,0.165,3.68,3515,0,165,3680.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3515,0,165,3680.0
2026,April,GOA,NORTH GOA,158500200009,KARAPUR SARVAN V K STY-16 FPS,395,395,0,0,373,2,14,389,3,0,3,6,373,2,14,389,3,0,3,6,0,0,0,0.0,6.915,0.03,0.385,7.33,6915,30,385,7330.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6915,30,385,7330.0
2026,April,GOA,NORTH GOA,158500200010,MAHARASTRA V.K.S SOCIETY LTD-17 FPS,356,356,0,0,247,36,60,343,6,0,7,13,247,36,60,343,6,0,7,13,0,0,0,0.0,4.74,0.5,1.335,6.575,4740,500,1335,6575.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4740,500,1335,6575.0
2026,April,GOA,NORTH GOA,158500200011,NAVELIM VKSS STY LTD-20 FPS,288,288,0,0,285,3,0,288,0,0,0,0,285,3,0,288,0,0,0,0,0,0,0,0.0,5.01,0.055,0,5.065,5010,55,0,5065.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5010,55,0,5065.0
2026,April,GOA,NORTH GOA,158500200012,SURLA KOTHAMBI V.K.S.S. STY LTD.-23 FPS,494,494,0,0,465,2,0,467,27,0,0,27,465,2,0,467,27,0,0,27,0,0,0,0.0,9.695,0.03,0,9.725,9695,30,0,9725.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,9695,30,0,9725.0
2026,April,GOA,NORTH GOA,158500200013,MAHARASTRA  V.K.S.SOCIETY -25 FPS,381,381,0,0,289,30,57,376,5,0,0,5,289,30,57,376,5,0,0,5,0,0,0,0.0,5.675,0.585,1.089,7.349,5675,585,1089,7349.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5675,585,1089,7349.0
2026,April,GOA,NORTH GOA,158500200014,VISHNU RAMCHANDRA PARAB-29 FPS,399,399,0,0,383,1,0,384,15,0,0,15,383,1,0,384,15,0,0,15,0,0,0,0.0,8.24,0.02,0,8.26,8240,20,0,8260.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8240,20,0,8260.0
2026,April,GOA,NORTH GOA,158500200015,SANTOSH K GADEKAR-30 FPS,313,313,0,0,295,2,0,297,16,0,0,16,295,2,0,297,16,0,0,16,0,0,0,0.0,5.575,0.01,0,5.585,5575,10,0,5585.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5575,10,0,5585.0
2026,April,GOA,NORTH GOA,158500200016,TUKARAM RAGHOBA GAONKAR-33 FPS,152,152,0,0,111,0,0,111,41,0,0,41,111,0,0,111,41,0,0,41,0,0,0,0.0,3.3,0,0,3.3,3300,0,0,3300.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3300,0,0,3300.0
2026,April,GOA,NORTH GOA,158500200018,SMT. NAFISA IMRAN SHAIKH-35 FPS,350,350,0,0,239,2,47,288,56,0,6,62,239,2,47,288,56,0,6,62,0,0,0,0.0,6.985,0.02,1.025,8.03,6985,20,1025,8030.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6985,20,1025,8030.0
2026,April,GOA,NORTH GOA,158500200019,SHAMBHU VAMAN FADTE-36 FPS,106,106,0,0,98,2,2,102,3,0,1,4,98,2,2,102,3,0,1,4,0,0,0,0.0,1.655,0.02,0.07,1.745,1655,20,70,1745.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1655,20,70,1745.0
2026,April,GOA,NORTH GOA,158500200020,MOHAN GANESH TARI-37 FPS,300,300,0,0,296,0,0,296,4,0,0,4,296,0,0,296,4,0,0,4,0,0,0,0.0,5.515,0,0,5.515,5515,0,0,5515.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5515,0,0,5515.0
